State,District,Year,Hazard Score,Exposure Score,Vulnerability Score,Risk Score,Risk Category,Missing_Tiers
Andaman And Nicobar Islands,North And Middle Andaman,2020,,0.657980111,0.212338374,0.435159243,Medium Risk,Hazard
Andaman And Nicobar Islands,North And Middle Andaman,2021,,0.657980111,0.202528485,0.430254298,Medium Risk,Hazard
Andaman And Nicobar Islands,South Andaman,2020,,0.749354196,0.257872839,0.503613518,Medium Risk,Hazard
Andaman And Nicobar Islands,South Andaman,2021,,0.749354196,0.288170091,0.518762144,Medium Risk,Hazard
Andhra Pradesh,Anantapur,2020,0.536560886,0.531111501,0.634847024,0.56750647,Medium Risk,None
Andhra Pradesh,Anantapur,2021,0.753600823,0.531111501,0.63507826,0.639930195,High Risk,None
Andhra Pradesh,Chittoor,2020,0.664884732,0.567283638,0.597339157,0.609835842,Medium Risk,None
Andhra Pradesh,Chittoor,2021,0.75559912,0.567283638,0.58206652,0.634983093,High Risk,None
Andhra Pradesh,East Godavari,2020,0.437327057,0.639956368,0.635857089,0.571046838,Medium Risk,None
Andhra Pradesh,East Godavari,2021,0.367985948,0.639956368,0.646842976,0.551595097,Medium Risk,None
Andhra Pradesh,Guntur,2020,0.440357046,0.559974284,0.646776289,0.549035873,Medium Risk,None
Andhra Pradesh,Guntur,2021,0.279968549,0.559974284,0.630331135,0.490091323,Medium Risk,None
Andhra Pradesh,Krishna,2020,0.572393806,0.618455068,0.595584627,0.595477834,Medium Risk,None
Andhra Pradesh,Krishna,2021,0.374780708,0.618455068,0.57045713,0.521230969,Medium Risk,None
Andhra Pradesh,Kurnool,2020,0.610157037,0.49506745,0.667991952,0.591072146,Medium Risk,None
Andhra Pradesh,Kurnool,2021,0.399342959,0.49506745,0.637720097,0.510710169,Medium Risk,None
Andhra Pradesh,Nellore,2020,0.612416419,,0.62330816,0.61786229,Medium Risk,Exposure
Andhra Pradesh,Nellore,2021,0.676129418,,0.59729777,0.636713594,High Risk,Exposure
Andhra Pradesh,Prakasam,2020,0.570012609,0.573561837,0.622566536,0.588713661,Medium Risk,None
Andhra Pradesh,Prakasam,2021,0.439176982,0.573561837,0.617285337,0.543341385,Medium Risk,None
Andhra Pradesh,Srikakulam,2020,0.334662676,0.609862832,0.535164907,0.493230138,Medium Risk,None
Andhra Pradesh,Srikakulam,2021,0.528741729,0.609862832,0.546459118,0.561687893,Medium Risk,None
Andhra Pradesh,Visakhapatnam,2020,0.331113061,0.554172997,0.582430588,0.489238882,Medium Risk,None
Andhra Pradesh,Visakhapatnam,2021,0.380449504,0.554172997,0.638533679,0.524385393,Medium Risk,None
Andhra Pradesh,Vizianagaram,2020,0.260642473,0.517665318,0.56781535,0.448707714,Medium Risk,None
Andhra Pradesh,Vizianagaram,2021,0.497348784,0.517665318,0.62988937,0.548301157,Medium Risk,None
Andhra Pradesh,West Godavari,2020,0.509184702,0.581382497,0.640710703,0.577092634,Medium Risk,None
Andhra Pradesh,West Godavari,2021,0.489005473,0.581382497,0.622402512,0.564263494,Medium Risk,None
Andhra Pradesh,Y. S. R.,2020,0.779366461,,,0.779366461,High Risk,"Exposure, Vulnerability"
Andhra Pradesh,Y. S. R.,2021,0.678340534,,,0.678340534,High Risk,"Exposure, Vulnerability"
Arunachal Pradesh,Anjaw,2020,0.40212819,0.630941456,0,0.344356549,Low Risk,None
Arunachal Pradesh,Anjaw,2021,0.289449452,0.630941456,0.071258322,0.330549743,Low Risk,None
Arunachal Pradesh,Changlang,2020,0.321321038,0.593853286,0.115100309,0.343424878,Low Risk,None
Arunachal Pradesh,Changlang,2021,0.159205045,0.593853286,0.108508588,0.287188973,Low Risk,None
Arunachal Pradesh,Dibang Valley,2020,0.408209494,0.627442765,0.031764459,0.355805573,Medium Risk,None
Arunachal Pradesh,Dibang Valley,2021,0.288096379,0.627442765,0.015882229,0.310473791,Low Risk,None
Arunachal Pradesh,East Kameng,2020,0.520930796,0.609284574,,0.565107685,Medium Risk,Vulnerability
Arunachal Pradesh,East Kameng,2021,0.407019118,0.609284574,,0.508151846,Medium Risk,Vulnerability
Arunachal Pradesh,East Siang,2020,0.640559637,0.36239992,,0.501479779,Medium Risk,Vulnerability
Arunachal Pradesh,East Siang,2021,0.257485963,0.36239992,,0.309942942,Low Risk,Vulnerability
Arunachal Pradesh,Kurung Kumey,2020,0.365328196,,0.098680532,0.232004364,Low Risk,Exposure
Arunachal Pradesh,Kurung Kumey,2021,0.141844909,,0.094858508,0.118351708,Low Risk,Exposure
Arunachal Pradesh,Lohit,2020,0.353089427,,0.113621524,0.233355476,Low Risk,Exposure
Arunachal Pradesh,Lohit,2021,0.180341153,,0.131078835,0.155709994,Low Risk,Exposure
Arunachal Pradesh,Longding,2020,0.303385343,,0.052418979,0.177902161,Low Risk,Exposure
Arunachal Pradesh,Longding,2021,0.127434867,,0.07167948,0.099557174,Low Risk,Exposure
Arunachal Pradesh,Lower Dibang Valley,2020,0.483637425,0.667034002,0.085491672,0.412054366,Medium Risk,None
Arunachal Pradesh,Lower Dibang Valley,2021,0.19300587,0.667034002,0.144233629,0.334757834,Low Risk,None
Arunachal Pradesh,Lower Subansiri,2020,0.222085107,0.651128675,,0.436606891,Medium Risk,Vulnerability
Arunachal Pradesh,Lower Subansiri,2021,0.148449532,0.651128675,,0.399789104,Medium Risk,Vulnerability
Arunachal Pradesh,Namsai,2020,0.405506426,,0.106486837,0.255996631,Low Risk,Exposure
Arunachal Pradesh,Namsai,2021,0.115360383,,0.139099653,0.127230018,Low Risk,Exposure
Arunachal Pradesh,Papum Pare,2020,0.361303145,0.606556753,,0.483929949,Medium Risk,Vulnerability
Arunachal Pradesh,Papum Pare,2021,0.220921753,0.606556753,,0.413739253,Medium Risk,Vulnerability
Arunachal Pradesh,Tawang,2020,0.263892426,0.595020705,0.017190464,0.292034532,Low Risk,None
Arunachal Pradesh,Tawang,2021,0.354332357,0.595020705,0.048954923,0.332769328,Low Risk,None
Arunachal Pradesh,Tirap,2020,0.371195659,,0.041054967,0.206125313,Low Risk,Exposure
Arunachal Pradesh,Tirap,2021,0.148058529,,0.064837152,0.106447841,Low Risk,Exposure
Arunachal Pradesh,Upper Siang,2020,0.565428614,0.638003297,,0.601715956,Medium Risk,Vulnerability
Arunachal Pradesh,Upper Siang,2021,0.383190513,0.638003297,,0.510596905,Medium Risk,Vulnerability
Arunachal Pradesh,Upper Subansiri,2020,0.272465679,0.512644418,,0.392555049,Medium Risk,Vulnerability
Arunachal Pradesh,Upper Subansiri,2021,0.091578561,0.512644418,,0.30211149,Low Risk,Vulnerability
Arunachal Pradesh,West Kameng,2020,0.596328882,0.706047963,,0.651188423,High Risk,Vulnerability
Arunachal Pradesh,West Kameng,2021,0.515203048,0.706047963,,0.610625506,Medium Risk,Vulnerability
Arunachal Pradesh,West Siang,2020,0.441872596,,,0.441872596,Medium Risk,"Exposure, Vulnerability"
Arunachal Pradesh,West Siang,2021,0.313146093,,,0.313146093,Low Risk,"Exposure, Vulnerability"
Assam,Baksa,2020,0.510439587,0.468938849,0.344950331,0.441442922,Medium Risk,None
Assam,Baksa,2021,0.238575132,0.468938849,0.340752015,0.349421999,Low Risk,None
Assam,Barpeta,2020,0.543237992,0.470198894,0.417535947,0.476990944,Medium Risk,None
Assam,Barpeta,2021,0.122965701,0.470198894,0.420861908,0.338008834,Low Risk,None
Assam,Bongaigaon,2020,0.624685975,0.498868772,0.383528001,0.502360916,Medium Risk,None
Assam,Bongaigaon,2021,0.208209487,0.498868772,0.373429816,0.360169358,Medium Risk,None
Assam,Cachar,2020,0.345158789,0.42661626,0.394694803,0.388823284,Medium Risk,None
Assam,Cachar,2021,0.191644236,0.42661626,0.416413732,0.344891409,Low Risk,None
Assam,Chirang,2020,0.728136999,0.463769083,0.310608249,0.50083811,Medium Risk,None
Assam,Chirang,2021,0.299038524,0.463769083,0.314343126,0.359050244,Medium Risk,None
Assam,Darrang,2020,0.261154932,0.482535686,0.366376479,0.370022366,Medium Risk,None
Assam,Darrang,2021,0.237176125,0.482535686,0.346512616,0.355408142,Medium Risk,None
Assam,Dhemaji,2020,0.673068444,0.485575866,0.341512115,0.500052142,Medium Risk,None
Assam,Dhemaji,2021,0.157028222,0.485575866,0.373486427,0.338696838,Low Risk,None
Assam,Dhubri,2020,0.619578866,,0.363157928,0.491368397,Medium Risk,Exposure
Assam,Dhubri,2021,0.294357616,,0.460894907,0.377626262,Medium Risk,Exposure
Assam,Dibrugarh,2020,0.721958135,0.542752073,0.442815097,0.569175102,Medium Risk,None
Assam,Dibrugarh,2021,0.053333333,0.542752073,0.41759858,0.337894662,Low Risk,None
Assam,Dima Hasao,2020,0.396335022,0.578725116,0.222797086,0.399285741,Medium Risk,None
Assam,Dima Hasao,2021,0.100469631,0.578725116,0.181360864,0.28685187,Low Risk,None
Assam,Goalpara,2020,0.657827232,0.450696709,0.328900741,0.479141561,Medium Risk,None
Assam,Goalpara,2021,0.261851256,0.450696709,0.356603084,0.356383683,Medium Risk,None
Assam,Golaghat,2020,0.334803597,0.510192627,0.3712732,0.405423141,Medium Risk,None
Assam,Golaghat,2021,0.030612245,0.510192627,0.402347964,0.314384279,Low Risk,None
Assam,Hailakandi,2020,0.412394533,0.402099026,0.335887971,0.38346051,Medium Risk,None
Assam,Hailakandi,2021,0.287538484,0.402099026,0.347173592,0.345603701,Low Risk,None
Assam,Jorhat,2020,0.291828486,,0.419917281,0.355872884,Medium Risk,Exposure
Assam,Jorhat,2021,0.076935239,,0.455519127,0.266227183,Low Risk,Exposure
Assam,Kamrup,2020,0.468317311,0.516977912,0.434713267,0.473336163,Medium Risk,None
Assam,Kamrup,2021,0.312594918,0.516977912,0.418388481,0.415987104,Medium Risk,None
Assam,Kamrup Metropolitan,2020,0.419052142,0.60828071,,0.513666426,Medium Risk,Vulnerability
Assam,Kamrup Metropolitan,2021,0.272381587,0.60828071,,0.440331149,Medium Risk,Vulnerability
Assam,Karbi Anglong,2020,0.376099848,,0.328734607,0.352417228,Medium Risk,Exposure
Assam,Karbi Anglong,2021,0.11741143,,0.305377369,0.2113944,Low Risk,Exposure
Assam,Karimganj,2020,0.386297336,0.425163283,0.385846066,0.399102228,Medium Risk,None
Assam,Karimganj,2021,0.235046823,0.425163283,0.356855997,0.339022034,Low Risk,None
Assam,Kokrajhar,2020,0.791046127,0.459014465,0.413640085,0.554566892,Medium Risk,None
Assam,Kokrajhar,2021,0.199385856,0.459014465,0.395999016,0.351466446,Medium Risk,None
Assam,Lakhimpur,2020,0.344696809,0.484042254,0.368867839,0.399202301,Medium Risk,None
Assam,Lakhimpur,2021,0.063083989,0.484042254,0.386341335,0.311155859,Low Risk,None
Assam,Morigaon,2020,0.526048463,0.451061572,0.351465259,0.442858431,Medium Risk,None
Assam,Morigaon,2021,0.287891222,0.451061572,0.428276629,0.389076474,Medium Risk,None
Assam,Nagaon,2020,0.46033307,,0.339582142,0.399957606,Medium Risk,Exposure
Assam,Nagaon,2021,0.257462844,,0.415113644,0.336288244,Low Risk,Exposure
Assam,Nalbari,2020,0.407934337,0.535008875,0.323509136,0.422150783,Medium Risk,None
Assam,Nalbari,2021,0.293028042,0.535008875,0.37506996,0.401035626,Medium Risk,None
Assam,Sivasagar,2020,0.287109305,,,0.287109305,Low Risk,"Exposure, Vulnerability"
Assam,Sivasagar,2021,0.109747004,,,0.109747004,Low Risk,"Exposure, Vulnerability"
Assam,Sonitpur,2020,0.421546048,,0.403023599,0.412284824,Medium Risk,Exposure
Assam,Sonitpur,2021,0.301118661,,0.386531721,0.343825191,Low Risk,Exposure
Assam,Tinsukia,2020,0.549723546,0.518644677,0.429903311,0.499423845,Medium Risk,None
Assam,Tinsukia,2021,0.051717172,0.518644677,0.420450122,0.330270657,Low Risk,None
Assam,Udalguri,2020,0.411539006,0.463121281,0.243800344,0.37282021,Medium Risk,None
Assam,Udalguri,2021,0.353772634,0.463121281,0.319108026,0.378667314,Medium Risk,None
Bihar,Araria,2020,0.838566464,0.327080978,0.59620543,0.587284291,Medium Risk,None
Bihar,Araria,2021,0.602760648,0.327080978,0.587700761,0.505847462,Medium Risk,None
Bihar,Arwal,2020,0.465570998,0.402469203,0.38784516,0.418628454,Medium Risk,None
Bihar,Arwal,2021,0.727505146,0.402469203,0.38210585,0.504026733,Medium Risk,None
Bihar,Aurangabad,2020,0.34624486,0.433412859,0.456369502,0.412009074,Medium Risk,None
Bihar,Aurangabad,2021,0.78536608,0.433412859,0.482136939,0.566971959,Medium Risk,None
Bihar,Banka,2020,0.33398913,0.349107824,0.501538384,0.394878446,Medium Risk,None
Bihar,Banka,2021,0.465052916,0.349107824,0.467170059,0.427110266,Medium Risk,None
Bihar,Begusarai,2020,0.802367427,0.422447014,0.475784672,0.566866371,Medium Risk,None
Bihar,Begusarai,2021,0.666757194,0.422447014,0.447193311,0.512132506,Medium Risk,None
Bihar,Bhagalpur,2020,0.520727932,0.407328762,0.498742874,0.475599856,Medium Risk,None
Bihar,Bhagalpur,2021,0.689304795,0.407328762,0.502911852,0.533181803,Medium Risk,None
Bihar,Bhojpur,2020,0.57754273,0.442783156,0.516409713,0.5122452,Medium Risk,None
Bihar,Bhojpur,2021,0.723514469,0.442783156,0.506115405,0.55747101,Medium Risk,None
Bihar,Buxar,2020,0.501796265,0.449355372,0.463223487,0.471458375,Medium Risk,None
Bihar,Buxar,2021,0.591931138,0.449355372,0.441552338,0.494279616,Medium Risk,None
Bihar,Darbhanga,2020,0.685461517,0.403275783,0.497722276,0.528819859,Medium Risk,None
Bihar,Darbhanga,2021,0.882048446,0.403275783,0.505441242,0.596921824,Medium Risk,None
Bihar,Gaya,2020,0.400822176,0.398499385,0.539874438,0.446398666,Medium Risk,None
Bihar,Gaya,2021,0.83735744,0.398499385,0.533122818,0.589659881,Medium Risk,None
Bihar,Gopalganj,2020,0.83194495,0.494370747,0.465358466,0.597224721,Medium Risk,None
Bihar,Gopalganj,2021,0.715525947,0.494370747,0.501691038,0.570529244,Medium Risk,None
Bihar,Jamui,2020,0.484971382,0.357285297,0.459512491,0.433923057,Medium Risk,None
Bihar,Jamui,2021,0.613474864,0.357285297,0.44746306,0.472741074,Medium Risk,None
Bihar,Jehanabad,2020,0.618875187,0.397175766,0.420326079,0.478792344,Medium Risk,None
Bihar,Jehanabad,2021,0.731322876,0.397175766,0.406200138,0.51156626,Medium Risk,None
Bihar,Kaimur,2020,0.248989391,,,0.248989391,Low Risk,"Exposure, Vulnerability"
Bihar,Kaimur,2021,0.608097637,,,0.608097637,Medium Risk,"Exposure, Vulnerability"
Bihar,Katihar,2020,0.733394462,0.342466163,0.506274268,0.527378298,Medium Risk,None
Bihar,Katihar,2021,0.559821971,0.342466163,0.521959583,0.474749239,Medium Risk,None
Bihar,Khagaria,2020,0.663176736,0.412465349,0.42075465,0.498798912,Medium Risk,None
Bihar,Khagaria,2021,0.657288791,0.412465349,0.417321199,0.49569178,Medium Risk,None
Bihar,Kishanganj,2020,0.810380254,0.375168936,0.43179103,0.539113407,Medium Risk,None
Bihar,Kishanganj,2021,0.290426148,0.375168936,0.461211465,0.375602183,Medium Risk,None
Bihar,Lakhisarai,2020,0.550987404,0.370345323,0.411820591,0.444384439,Medium Risk,None
Bihar,Lakhisarai,2021,0.700035837,0.370345323,0.417597914,0.495993025,Medium Risk,None
Bihar,Madhepura,2020,0.817122719,0.3332315,0.461747797,0.537367339,Medium Risk,None
Bihar,Madhepura,2021,0.648051951,0.3332315,0.458889448,0.480057633,Medium Risk,None
Bihar,Madhubani,2020,0.67581676,0.422456479,0.48431258,0.527528606,Medium Risk,None
Bihar,Madhubani,2021,0.887444959,0.422456479,0.476021099,0.595307512,Medium Risk,None
Bihar,Munger,2020,0.504621066,0.475964194,0.522442467,0.501009242,Medium Risk,None
Bihar,Munger,2021,0.598899347,0.475964194,0.528588591,0.534484044,Medium Risk,None
Bihar,Muzaffarpur,2020,0.821651349,0.454182987,0.528539029,0.601457788,Medium Risk,None
Bihar,Muzaffarpur,2021,0.936068868,0.454182987,0.552049282,0.647433712,High Risk,None
Bihar,Nalanda,2020,0.548435934,0.397011678,0.536295868,0.493914493,Medium Risk,None
Bihar,Nalanda,2021,0.803521148,0.397011678,0.521092053,0.57387496,Medium Risk,None
Bihar,Nawada,2020,0.461526718,0.410154073,0.4941604,0.455280397,Medium Risk,None
Bihar,Nawada,2021,0.809046027,0.410154073,0.489388456,0.569529519,Medium Risk,None
Bihar,Pashchim Champaran,2020,0.766729507,0.42473396,,0.595731734,Medium Risk,Vulnerability
Bihar,Pashchim Champaran,2021,0.835091462,0.42473396,,0.629912711,High Risk,Vulnerability
Bihar,Patna,2020,0.582218837,0.536773238,0.637403959,0.585465345,Medium Risk,None
Bihar,Patna,2021,0.885664198,0.536773238,0.613674668,0.678704035,High Risk,None
Bihar,Purba Champaran,2020,0.928709196,0.386504588,,0.657606892,High Risk,Vulnerability
Bihar,Purba Champaran,2021,0.633513183,0.386504588,,0.510008886,Medium Risk,Vulnerability
Bihar,Purnia,2020,0.813228155,0.316531474,0.550558731,0.56010612,Medium Risk,None
Bihar,Purnia,2021,0.598414871,0.316531474,0.484984175,0.466643507,Medium Risk,None
Bihar,Rohtas,2020,0.415811694,0.466695327,0.510489825,0.464332282,Medium Risk,None
Bihar,Rohtas,2021,0.579769118,0.466695327,0.494316341,0.513593595,Medium Risk,None
Bihar,Saharsa,2020,0.772693984,0.332562447,0.386405087,0.497220506,Medium Risk,None
Bihar,Saharsa,2021,0.790704874,0.332562447,0.37748352,0.50025028,Medium Risk,None
Bihar,Samastipur,2020,0.797729462,0.397894439,0.510086694,0.568570198,Medium Risk,None
Bihar,Samastipur,2021,0.804385811,0.397894439,0.517742808,0.573341019,Medium Risk,None
Bihar,Saran,2020,0.705670586,0.426230746,0.568736911,0.566879414,Medium Risk,None
Bihar,Saran,2021,0.923477489,0.426230746,0.545931503,0.631879913,High Risk,None
Bihar,Sheikhpura,2020,0.545510064,0.390825395,0.392223489,0.442852983,Medium Risk,None
Bihar,Sheikhpura,2021,0.746674596,0.390825395,0.374906222,0.504135404,Medium Risk,None
Bihar,Sheohar,2020,0.905510804,0.426164689,0.375064984,0.568913492,Medium Risk,None
Bihar,Sheohar,2021,0.733510752,0.426164689,0.343760311,0.501145251,Medium Risk,None
Bihar,Sitamarhi,2020,0.822257265,0.373273087,0.453936942,0.549822431,Medium Risk,None
Bihar,Sitamarhi,2021,0.838752359,0.373273087,0.499849537,0.570624994,Medium Risk,None
Bihar,Siwan,2020,0.629083646,0.505280451,0.451290126,0.528551408,Medium Risk,None
Bihar,Siwan,2021,0.845396193,0.505280451,0.485759283,0.612145309,Medium Risk,None
Bihar,Supaul,2020,0.769017598,0.367609405,0.422888286,0.51983843,Medium Risk,None
Bihar,Supaul,2021,0.635602942,0.367609405,0.453623952,0.4856121,Medium Risk,None
Bihar,Vaishali,2020,0.778608937,0.429966257,0.545756319,0.584777171,Medium Risk,None
Bihar,Vaishali,2021,0.825060608,0.429966257,0.53881684,0.597947902,Medium Risk,None
Chandigarh,Chandigarh,2020,0.312812569,0.765272382,0.3652157,0.481100217,Medium Risk,None
Chandigarh,Chandigarh,2021,0.236023621,0.765272382,0.325942673,0.442412892,Medium Risk,None
Chhattisgarh,Balod,2020,0.363148776,,0.489262974,0.426205875,Medium Risk,Exposure
Chhattisgarh,Balod,2021,0.287720678,,0.464838482,0.37627958,Medium Risk,Exposure
Chhattisgarh,Baloda Bazar,2020,0.571502812,,0.475849589,0.523676201,Medium Risk,Exposure
Chhattisgarh,Baloda Bazar,2021,0.2619421,,0.506061091,0.384001596,Medium Risk,Exposure
Chhattisgarh,Balrampur,2020,0.497838411,,0.434170929,0.46600467,Medium Risk,Exposure
Chhattisgarh,Balrampur,2021,0.335282342,,0.46969124,0.402486791,Medium Risk,Exposure
Chhattisgarh,Bastar,2020,0.385495945,,,0.385495945,Medium Risk,"Exposure, Vulnerability"
Chhattisgarh,Bastar,2021,0.092037149,,,0.092037149,Low Risk,"Exposure, Vulnerability"
Chhattisgarh,Bemetara,2020,0.44944531,,0.37996004,0.414702675,Medium Risk,Exposure
Chhattisgarh,Bemetara,2021,0.440047136,,0.434591907,0.437319522,Medium Risk,Exposure
Chhattisgarh,Bijapur,2020,0.607965308,,0.189221121,0.398593215,Medium Risk,Exposure
Chhattisgarh,Bijapur,2021,0.083019517,,0.250228622,0.16662407,Low Risk,Exposure
Chhattisgarh,Bilaspur,2020,0.576993378,,0.524082998,0.550538188,Medium Risk,Exposure
Chhattisgarh,Bilaspur,2021,0.513920586,,0.480912686,0.497416636,Medium Risk,Exposure
Chhattisgarh,Dantewada,2020,0.362148901,,0.27209419,0.317121546,Low Risk,Exposure
Chhattisgarh,Dantewada,2021,0.070238095,,0.293641232,0.181939664,Low Risk,Exposure
Chhattisgarh,Dhamtari,2020,0.547023795,0.583666779,0.497759623,0.542816732,Medium Risk,None
Chhattisgarh,Dhamtari,2021,0.430160274,0.583666779,0.470097011,0.494641355,Medium Risk,None
Chhattisgarh,Durg,2020,0.423810787,,0.496792293,0.46030154,Medium Risk,Exposure
Chhattisgarh,Durg,2021,0.340391302,,0.475456993,0.407924148,Medium Risk,Exposure
Chhattisgarh,Gariaband,2020,0.518711551,,0.41884433,0.468777941,Medium Risk,Exposure
Chhattisgarh,Gariaband,2021,0.271392423,,0.479481127,0.375436775,Medium Risk,Exposure
Chhattisgarh,Janjgir - Champa,2020,0.6,0.531505522,0.507762567,0.546422696,Medium Risk,None
Chhattisgarh,Janjgir - Champa,2021,0.364054126,0.531505522,0.542805645,0.479455098,Medium Risk,None
Chhattisgarh,Jashpur,2020,0.551084082,0.498138432,0.440421554,0.496548023,Medium Risk,None
Chhattisgarh,Jashpur,2021,0.37259842,0.498138432,0.421538813,0.430758555,Medium Risk,None
Chhattisgarh,Kabeerdham,2020,0.533194632,0.545802696,0.410063922,0.49635375,Medium Risk,None
Chhattisgarh,Kabeerdham,2021,0.571733838,0.545802696,0.421633068,0.513056534,Medium Risk,None
Chhattisgarh,Kondagaon,2020,0.40504553,,0.341170771,0.373108151,Medium Risk,Exposure
Chhattisgarh,Kondagaon,2021,0.231050701,,0.442138274,0.336594488,Low Risk,Exposure
Chhattisgarh,Korba,2020,0.590242541,0.522947629,0.492375014,0.535188395,Medium Risk,None
Chhattisgarh,Korba,2021,0.430795162,0.522947629,0.499819251,0.484520681,Medium Risk,None
Chhattisgarh,Koriya,2020,0.388071805,0.523221605,0.471845083,0.461046164,Medium Risk,None
Chhattisgarh,Koriya,2021,0.391835732,0.523221605,0.481885478,0.465647605,Medium Risk,None
Chhattisgarh,Mahasamund,2020,0.505402614,0.561031133,0.443095984,0.503176577,Medium Risk,None
Chhattisgarh,Mahasamund,2021,0.214035326,0.561031133,0.412461091,0.395842517,Medium Risk,None
Chhattisgarh,Mungeli,2020,0.572139523,,0.367958683,0.470049103,Medium Risk,Exposure
Chhattisgarh,Mungeli,2021,0.533461027,,0.363076662,0.448268845,Medium Risk,Exposure
Chhattisgarh,Narayanpur,2020,0.554611154,0.455400267,0.316137281,0.442049567,Medium Risk,None
Chhattisgarh,Narayanpur,2021,0.197901187,0.455400267,0.240715301,0.298005585,Low Risk,None
Chhattisgarh,Raigad,2020,0.603920375,,,0.603920375,Medium Risk,"Exposure, Vulnerability"
Chhattisgarh,Raigad,2021,0.235036265,,,0.235036265,Low Risk,"Exposure, Vulnerability"
Chhattisgarh,Raipur,2020,0.460965078,,0.583065758,0.522015418,Medium Risk,Exposure
Chhattisgarh,Raipur,2021,0.262438351,,0.50180779,0.382123071,Medium Risk,Exposure
Chhattisgarh,Rajnandgaon,2020,0.268077226,0.575336247,0.341991158,0.395134877,Medium Risk,None
Chhattisgarh,Rajnandgaon,2021,0.199656208,0.575336247,0.50573363,0.426908695,Medium Risk,None
Chhattisgarh,Sukma,2020,0.43866518,,0.285697098,0.362181139,Medium Risk,Exposure
Chhattisgarh,Sukma,2021,0.240525725,,0.254518375,0.24752205,Low Risk,Exposure
Chhattisgarh,Surajpur,2020,0.500289898,,0.468967741,0.48462882,Medium Risk,Exposure
Chhattisgarh,Surajpur,2021,0.39779439,,0.530411826,0.464103108,Medium Risk,Exposure
Chhattisgarh,Surguja,2020,0.526178082,,,0.526178082,Medium Risk,"Exposure, Vulnerability"
Chhattisgarh,Surguja,2021,0.306019625,,,0.306019625,Low Risk,"Exposure, Vulnerability"
Chhattisgarh,Uttar Bastar Kanker,2020,0.3670013,0.581989656,,0.474495478,Medium Risk,Vulnerability
Chhattisgarh,Uttar Bastar Kanker,2021,0.201446098,0.581989656,,0.391717877,Medium Risk,Vulnerability
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2020,0.503386549,,0.174836538,0.339111544,Low Risk,Exposure
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2021,0.579210811,,0.23594856,0.407579686,Medium Risk,Exposure
Dadra And Nagar Haveli And Daman And Diu,Daman,2020,0.510405847,0.633560004,0.178737487,0.440901113,Medium Risk,None
Dadra And Nagar Haveli And Daman And Diu,Daman,2021,0.616675597,0.633560004,0.212599162,0.487611588,Medium Risk,None
Dadra And Nagar Haveli And Daman And Diu,Diu,2020,0.64405178,0.663168102,0.083095973,0.463438618,Medium Risk,None
Dadra And Nagar Haveli And Daman And Diu,Diu,2021,0.333412915,0.663168102,0.066145387,0.354242135,Medium Risk,None
Goa,North Goa,2020,0.435126134,0.718219895,0.259827881,0.47105797,Medium Risk,None
Goa,North Goa,2021,0.350856857,0.718219895,0.310664849,0.459913867,Medium Risk,None
Goa,South Goa,2020,0.549276537,0.710656656,0.288046934,0.515993376,Medium Risk,None
Goa,South Goa,2021,0.480011948,0.710656656,0.314876566,0.50184839,Medium Risk,None
Gujarat,Ahmedabad,2020,0.569093872,0.362341038,,0.465717455,Medium Risk,Vulnerability
Gujarat,Ahmedabad,2021,0.511630012,0.362341038,,0.436985525,Medium Risk,Vulnerability
Gujarat,Amreli,2020,0.425180323,0.639080184,0.495512331,0.519924279,Medium Risk,None
Gujarat,Amreli,2021,0.319094948,0.639080184,0.45086547,0.469680201,Medium Risk,None
Gujarat,Anand,2020,0.490522612,0.574486517,0.464597467,0.509868865,Medium Risk,None
Gujarat,Anand,2021,0.563427305,0.574486517,0.484002398,0.54063874,Medium Risk,None
Gujarat,Aravalli,2020,0.43232017,0.362341038,0.404998562,0.39988659,Medium Risk,None
Gujarat,Aravalli,2021,0.362748061,0.362341038,0.366473573,0.363854224,Medium Risk,None
Gujarat,Banas Kantha,2020,0.420662375,0.449477605,0.519430675,0.463190218,Medium Risk,None
Gujarat,Banas Kantha,2021,0.320133045,0.449477605,0.516623158,0.428744603,Medium Risk,None
Gujarat,Bharuch,2020,0.621327095,0.570250219,0.535397133,0.575658149,Medium Risk,None
Gujarat,Bharuch,2021,0.475552094,0.570250219,0.515647937,0.520483417,Medium Risk,None
Gujarat,Bhavnagar,2020,0.497865987,0.362341038,0.487712286,0.449306437,Medium Risk,None
Gujarat,Bhavnagar,2021,0.488907318,0.362341038,0.45423422,0.435160859,Medium Risk,None
Gujarat,Botad,2020,0.577108,0.362341038,0.397895159,0.445781399,Medium Risk,None
Gujarat,Botad,2021,0.356771222,0.362341038,0.372944465,0.364018908,Medium Risk,None
Gujarat,Chhota Udaipur,2020,0.381913736,0.36239992,0.384245403,0.376186353,Medium Risk,None
Gujarat,Chhota Udaipur,2021,0.36026319,0.36239992,0.421806093,0.381489734,Medium Risk,None
Gujarat,Dahod,2020,0.395329713,0.387009949,0.453742915,0.412027526,Medium Risk,None
Gujarat,Dahod,2021,0.38663448,0.387009949,0.463709719,0.412451383,Medium Risk,None
Gujarat,Devbhumi Dwarka,2020,0.959090909,0.36239992,0.313309412,0.544933414,Medium Risk,None
